date,close
2018-01-02 14:30:00,74.9
2018-01-02 14:31:00,74.88
2018-01-02 14:32:00,74.88
2018-01-02 14:33:00,74.87
2018-01-02 14:34:00,74.87
2018-01-02 14:35:00,74.8
2018-01-02 14:36:00,74.76
2018-01-02 14:37:00,74.76
2018-01-02 14:38:00,74.765
2018-01-02 14:39:00,74.755
2018-01-02 14:40:00,74.82
2018-01-02 14:41:00,74.74
2018-01-02 14:42:00,74.825
2018-01-02 14:43:00,74.67
2018-01-02 14:44:00,74.66
2018-01-02 14:45:00,74.66
2018-01-02 14:46:00,74.595
2018-01-02 14:47:00,74.595
2018-01-02 14:48:00,74.57
2018-01-02 14:49:00,74.57
2018-01-02 14:50:00,74.57
2018-01-02 14:51:00,74.57
2018-01-02 14:52:00,74.57
2018-01-02 14:53:00,74.57
2018-01-02 14:54:00,74.57
2018-01-02 14:55:00,74.57
2018-01-02 14:56:00,74.65
2018-01-02 14:57:00,74.65
2018-01-02 14:58:00,74.65
2018-01-02 14:59:00,74.69
2018-01-02 15:00:00,74.69
2018-01-02 15:01:00,74.76
2018-01-02 15:02:00,74.76
2018-01-02 15:03:00,74.81
2018-01-02 15:04:00,74.76
2018-01-02 15:05:00,74.73
2018-01-02 15:06:00,74.775
2018-01-02 15:07:00,74.775
2018-01-02 15:08:00,74.775
2018-01-02 15:09:00,74.73
2018-01-02 15:10:00,74.685
2018-01-02 15:11:00,74.685
2018-01-02 15:12:00,74.61
2018-01-02 15:13:00,74.62
2018-01-02 15:14:00,74.63
2018-01-02 15:15:00,74.61
2018-01-02 15:16:00,74.645
2018-01-02 15:17:00,74.645
2018-01-02 15:18:00,74.645
2018-01-02 15:19:00,74.55
2018-01-02 15:20:00,74.56
2018-01-02 15:21:00,74.56
2018-01-02 15:22:00,74.56
2018-01-02 15:23:00,74.45
2018-01-02 15:24:00,74.43
2018-01-02 15:25:00,74.39
2018-01-02 15:26:00,74.395
2018-01-02 15:27:00,74.405
2018-01-02 15:28:00,74.42
2018-01-02 15:29:00,74.41
2018-01-02 15:30:00,74.41
2018-01-02 15:31:00,74.41
2018-01-02 15:32:00,74.425
2018-01-02 15:33:00,74.48
2018-01-02 15:34:00,74.47
2018-01-02 15:35:00,74.47
2018-01-02 15:36:00,74.44
2018-01-02 15:37:00,74.44
2018-01-02 15:38:00,74.315
2018-01-02 15:39:00,74.4
2018-01-02 15:40:00,74.39
2018-01-02 15:41:00,74.44
2018-01-02 15:42:00,74.45
2018-01-02 15:43:00,74.45
2018-01-02 15:44:00,74.36
2018-01-02 15:45:00,74.36
2018-01-02 15:46:00,74.38
2018-01-02 15:47:00,74.38
2018-01-02 15:48:00,74.445
2018-01-02 15:49:00,74.475
2018-01-02 15:50:00,74.475
2018-01-02 15:51:00,74.525
2018-01-02 15:52:00,74.5
2018-01-02 15:53:00,74.5
