date,close
2018-01-02 14:30:00,169.965
2018-01-02 14:31:00,169.71
2018-01-02 14:32:00,169.7
2018-01-02 14:33:00,169.305
2018-01-02 14:34:00,169.5
2018-01-02 14:35:00,169.71
2018-01-02 14:36:00,169.74
2018-01-02 14:37:00,169.95
2018-01-02 14:38:00,169.97
2018-01-02 14:39:00,170.03
2018-01-02 14:40:00,169.99
2018-01-02 14:41:00,169.99
2018-01-02 14:42:00,170.24
2018-01-02 14:43:00,170.17
2018-01-02 14:44:00,170.2
2018-01-02 14:45:00,170.495
2018-01-02 14:46:00,170.49
2018-01-02 14:47:00,170.55
2018-01-02 14:48:00,170.65
2018-01-02 14:49:00,170.75
2018-01-02 14:50:00,170.84
2018-01-02 14:51:00,170.97
2018-01-02 14:52:00,170.895
2018-01-02 14:53:00,170.945
2018-01-02 14:54:00,170.96
2018-01-02 14:55:00,170.85
2018-01-02 14:56:00,170.82
2018-01-02 14:57:00,170.86
2018-01-02 14:58:00,170.745
2018-01-02 14:59:00,170.95
2018-01-02 15:00:00,170.96
2018-01-02 15:01:00,171.02
2018-01-02 15:02:00,171.11
2018-01-02 15:03:00,170.97
2018-01-02 15:04:00,171.1
2018-01-02 15:05:00,171.1
2018-01-02 15:06:00,171.14
2018-01-02 15:07:00,171.26
2018-01-02 15:08:00,171.35
2018-01-02 15:09:00,171.31
2018-01-02 15:10:00,171.24
2018-01-02 15:11:00,171.145
2018-01-02 15:12:00,171.11
2018-01-02 15:13:00,171.215
2018-01-02 15:14:00,171.215
2018-01-02 15:15:00,171.23
2018-01-02 15:16:00,171.235
2018-01-02 15:17:00,171.235
2018-01-02 15:18:00,171.14
2018-01-02 15:19:00,171.21
2018-01-02 15:20:00,171.25
2018-01-02 15:21:00,171.16
2018-01-02 15:22:00,171.17
2018-01-02 15:23:00,171.155
2018-01-02 15:24:00,171.16
2018-01-02 15:25:00,171.295
2018-01-02 15:26:00,171.36
2018-01-02 15:27:00,171.395
2018-01-02 15:28:00,171.485
2018-01-02 15:29:00,171.5
2018-01-02 15:30:00,171.45
2018-01-02 15:31:00,171.54
2018-01-02 15:32:00,171.56
2018-01-02 15:33:00,171.455
2018-01-02 15:34:00,171.43
2018-01-02 15:35:00,171.465
2018-01-02 15:36:00,171.495
2018-01-02 15:37:00,171.495
2018-01-02 15:38:00,171.38
2018-01-02 15:39:00,171.4
2018-01-02 15:40:00,171.52
2018-01-02 15:41:00,171.47
2018-01-02 15:42:00,171.435
2018-01-02 15:43:00,171.45
2018-01-02 15:44:00,171.4
2018-01-02 15:45:00,171.425
2018-01-02 15:46:00,171.34
2018-01-02 15:47:00,171.215
2018-01-02 15:48:00,171.285
2018-01-02 15:49:00,171.305
2018-01-02 15:50:00,171.37
2018-01-02 15:51:00,171.28
2018-01-02 15:52:00,171.325
2018-01-02 15:53:00,171.33
2018-01-02 15:54:00,171.38
2018-01-02 15:55:00,171.45
2018-01-02 15:56:00,171.52
2018-01-02 15:57:00,171.5
2018-01-02 15:58:00,171.505
2018-01-02 15:59:00,171.49
2018-01-02 16:00:00,171.495
2018-01-02 16:01:00,171.51
2018-01-02 16:02:00,171.415
2018-01-02 16:03:00,171.415
2018-01-02 16:04:00,171.35
2018-01-02 16:05:00,171.325
2018-01-02 16:06:00,171.265
2018-01-02 16:07:00,171.26
2018-01-02 16:08:00,171.295
2018-01-02 16:09:00,171.29
2018-01-02 16:10:00,171.3
2018-01-02 16:11:00,171.33
2018-01-02 16:12:00,171.36
2018-01-02 16:13:00,171.375
2018-01-02 16:14:00,171.345
2018-01-02 16:15:00,171.45
2018-01-02 16:16:00,171.495
2018-01-02 16:17:00,171.425
2018-01-02 16:18:00,171.415
2018-01-02 16:19:00,171.37
2018-01-02 16:20:00,171.37
2018-01-02 16:21:00,171.28
2018-01-02 16:22:00,171.22
2018-01-02 16:23:00,171.23
2018-01-02 16:24:00,171.25
2018-01-02 16:25:00,171.32
2018-01-02 16:26:00,171.345
2018-01-02 16:27:00,171.345
2018-01-02 16:28:00,171.32
2018-01-02 16:29:00,171.32
2018-01-02 16:30:00,171.295
2018-01-02 16:31:00,171.32
2018-01-02 16:32:00,171.235
2018-01-02 16:33:00,171.225
2018-01-02 16:34:00,171.225
2018-01-02 16:35:00,171.21
2018-01-02 16:36:00,171.18
2018-01-02 16:37:00,171.11
2018-01-02 16:38:00,171.17
2018-01-02 16:39:00,171.16
2018-01-02 16:40:00,171.18
2018-01-02 16:41:00,171.21
2018-01-02 16:42:00,171.19
2018-01-02 16:43:00,171.2
2018-01-02 16:44:00,171.18
2018-01-02 16:45:00,171.215
2018-01-02 16:46:00,171.185
2018-01-02 16:47:00,171.265
2018-01-02 16:48:00,171.295
2018-01-02 16:49:00,171.245
2018-01-02 16:50:00,171.17
2018-01-02 16:51:00,171.2
