date,close
2018-01-02 14:33:00,119.71
2018-01-02 14:34:00,119.71
2018-01-02 14:35:00,119.71
2018-01-02 14:36:00,119.71
2018-01-02 14:37:00,119.71
2018-01-02 14:38:00,119.71
2018-01-02 14:39:00,119.71
2018-01-02 14:40:00,119.43
2018-01-02 14:41:00,119.43
2018-01-02 14:42:00,119.43
2018-01-02 14:43:00,119.17
2018-01-02 14:44:00,119.15
2018-01-02 14:45:00,119.15
2018-01-02 14:46:00,119.15
2018-01-02 14:47:00,119.15
2018-01-02 14:48:00,119.15
2018-01-02 14:49:00,119.15
2018-01-02 14:50:00,119.15
2018-01-02 14:51:00,119.11
2018-01-02 14:52:00,119.11
2018-01-02 14:53:00,119.11
2018-01-02 14:54:00,118.96
2018-01-02 14:55:00,118.96
2018-01-02 14:56:00,118.81
2018-01-02 14:57:00,118.7
2018-01-02 14:58:00,118.8
2018-01-02 14:59:00,118.8
2018-01-02 15:00:00,118.8
2018-01-02 15:01:00,118.9
2018-01-02 15:02:00,118.9
2018-01-02 15:03:00,118.9
2018-01-02 15:04:00,118.9
2018-01-02 15:05:00,118.9
2018-01-02 15:06:00,118.9
2018-01-02 15:07:00,118.9
2018-01-02 15:08:00,118.9
2018-01-02 15:09:00,118.9
2018-01-02 15:10:00,118.9
2018-01-02 15:11:00,118.9
2018-01-02 15:12:00,118.9
2018-01-02 15:13:00,118.9
2018-01-02 15:14:00,118.9
2018-01-02 15:15:00,118.9
2018-01-02 15:16:00,118.9
2018-01-02 15:17:00,118.83
2018-01-02 15:18:00,118.83
2018-01-02 15:19:00,118.735
2018-01-02 15:20:00,118.71
2018-01-02 15:21:00,118.71
2018-01-02 15:22:00,118.71
2018-01-02 15:23:00,118.63
2018-01-02 15:24:00,118.63
2018-01-02 15:25:00,118.63
2018-01-02 15:26:00,118.665
2018-01-02 15:27:00,118.75
2018-01-02 15:28:00,118.75
2018-01-02 15:29:00,118.75
2018-01-02 15:30:00,118.75
2018-01-02 15:31:00,118.75
2018-01-02 15:32:00,118.55
2018-01-02 15:33:00,118.58
2018-01-02 15:34:00,118.58
2018-01-02 15:35:00,118.75
2018-01-02 15:36:00,118.75
2018-01-02 15:37:00,118.73
2018-01-02 15:38:00,118.635
2018-01-02 15:39:00,118.65
2018-01-02 15:40:00,118.67
2018-01-02 15:41:00,118.75
2018-01-02 15:42:00,118.69
2018-01-02 15:43:00,118.69
2018-01-02 15:44:00,118.7
2018-01-02 15:45:00,118.63
2018-01-02 15:46:00,118.63
2018-01-02 15:47:00,118.63
2018-01-02 15:48:00,118.63
2018-01-02 15:49:00,118.63
2018-01-02 15:50:00,118.63
2018-01-02 15:51:00,118.63
2018-01-02 15:52:00,118.43
2018-01-02 15:53:00,118.41
2018-01-02 15:54:00,118.37
2018-01-02 15:55:00,118.285
2018-01-02 15:56:00,118.285
2018-01-02 15:57:00,118.285
2018-01-02 15:58:00,118.285
2018-01-02 15:59:00,118.285
2018-01-02 16:00:00,118.125
2018-01-02 16:01:00,118.125
2018-01-02 16:02:00,118.365
2018-01-02 16:03:00,118.365
2018-01-02 16:04:00,118.365
2018-01-02 16:05:00,118.365
2018-01-02 16:06:00,118.365
2018-01-02 16:07:00,118.42
2018-01-02 16:08:00,118.42
2018-01-02 16:09:00,118.42
2018-01-02 16:10:00,118.38
2018-01-02 16:11:00,118.4
2018-01-02 16:12:00,118.4
