date,close
2018-01-02 14:30:00,24.1
2018-01-02 14:31:00,24.04
2018-01-02 14:32:00,24.14
2018-01-02 14:33:00,24.135
2018-01-02 14:34:00,24.06
2018-01-02 14:35:00,24.04
2018-01-02 14:36:00,24.05
2018-01-02 14:37:00,24.085
2018-01-02 14:38:00,24.025
2018-01-02 14:39:00,24.04
2018-01-02 14:40:00,24.085
2018-01-02 14:41:00,24.15
2018-01-02 14:42:00,24.175
2018-01-02 14:43:00,24.155
2018-01-02 14:44:00,24.185
2018-01-02 14:45:00,24.21
2018-01-02 14:46:00,24.24
2018-01-02 14:47:00,24.25
2018-01-02 14:48:00,24.19
2018-01-02 14:49:00,24.175
2018-01-02 14:50:00,24.165
2018-01-02 14:51:00,24.14
2018-01-02 14:52:00,24.055
2018-01-02 14:53:00,24.05
2018-01-02 14:54:00,24.08
2018-01-02 14:55:00,24.04
2018-01-02 14:56:00,23.95
2018-01-02 14:57:00,23.935
2018-01-02 14:58:00,23.87
2018-01-02 14:59:00,23.96
2018-01-02 15:00:00,23.925
2018-01-02 15:01:00,23.925
2018-01-02 15:02:00,24.015
2018-01-02 15:03:00,24.05
2018-01-02 15:04:00,24.065
2018-01-02 15:05:00,24.065
2018-01-02 15:06:00,24.095
2018-01-02 15:07:00,24.145
2018-01-02 15:08:00,24.06
2018-01-02 15:09:00,24.06
2018-01-02 15:10:00,24.125
2018-01-02 15:11:00,24.125
2018-01-02 15:12:00,24.125
2018-01-02 15:13:00,24.145
2018-01-02 15:14:00,24.12
2018-01-02 15:15:00,24.085
2018-01-02 15:16:00,24.13
2018-01-02 15:17:00,24.14
2018-01-02 15:18:00,24.14
2018-01-02 15:19:00,24.14
2018-01-02 15:20:00,24.13
2018-01-02 15:21:00,24.05
2018-01-02 15:22:00,24.05
2018-01-02 15:23:00,24.02
2018-01-02 15:24:00,24.01
2018-01-02 15:25:00,24.04
2018-01-02 15:26:00,24.06
2018-01-02 15:27:00,24.045
2018-01-02 15:28:00,24.045
2018-01-02 15:29:00,24.05
2018-01-02 15:30:00,24.03
2018-01-02 15:31:00,24.03
2018-01-02 15:32:00,24.05
2018-01-02 15:33:00,24.06
2018-01-02 15:34:00,24.04
2018-01-02 15:35:00,24.08
2018-01-02 15:36:00,24.09
2018-01-02 15:37:00,24.155
2018-01-02 15:38:00,24.22
2018-01-02 15:39:00,24.24
2018-01-02 15:40:00,24.295
2018-01-02 15:41:00,24.255
2018-01-02 15:42:00,24.33
2018-01-02 15:43:00,24.44
2018-01-02 15:44:00,24.45
2018-01-02 15:45:00,24.47
2018-01-02 15:46:00,24.545
2018-01-02 15:47:00,24.55
2018-01-02 15:48:00,24.55
2018-01-02 15:49:00,24.52
2018-01-02 15:50:00,24.54
2018-01-02 15:51:00,24.55
2018-01-02 15:52:00,24.55
2018-01-02 15:53:00,24.485
2018-01-02 15:54:00,24.44
2018-01-02 15:55:00,24.465
2018-01-02 15:56:00,24.465
2018-01-02 15:57:00,24.49
2018-01-02 15:58:00,24.515
2018-01-02 15:59:00,24.51
2018-01-02 16:00:00,24.51
2018-01-02 16:01:00,24.51
2018-01-02 16:02:00,24.505
2018-01-02 16:03:00,24.505
2018-01-02 16:04:00,24.55
2018-01-02 16:05:00,24.55
2018-01-02 16:06:00,24.515
2018-01-02 16:07:00,24.515
2018-01-02 16:08:00,24.485
2018-01-02 16:09:00,24.485
2018-01-02 16:10:00,24.49
2018-01-02 16:11:00,24.46
2018-01-02 16:12:00,24.48
2018-01-02 16:13:00,24.48
2018-01-02 16:14:00,24.48
2018-01-02 16:15:00,24.48
2018-01-02 16:16:00,24.44
2018-01-02 16:17:00,24.44
2018-01-02 16:18:00,24.44
2018-01-02 16:19:00,24.445
2018-01-02 16:20:00,24.445
2018-01-02 16:21:00,24.39
2018-01-02 16:22:00,24.39
2018-01-02 16:23:00,24.365
2018-01-02 16:24:00,24.365
2018-01-02 16:25:00,24.3
2018-01-02 16:26:00,24.335
2018-01-02 16:27:00,24.335
2018-01-02 16:28:00,24.335
2018-01-02 16:29:00,24.34
2018-01-02 16:30:00,24.39
2018-01-02 16:31:00,24.39
2018-01-02 16:32:00,24.39
2018-01-02 16:33:00,24.365
2018-01-02 16:34:00,24.36
2018-01-02 16:35:00,24.345
2018-01-02 16:36:00,24.345
2018-01-02 16:37:00,24.39
2018-01-02 16:38:00,24.385
2018-01-02 16:39:00,24.4
2018-01-02 16:40:00,24.39
2018-01-02 16:41:00,24.395
2018-01-02 16:42:00,24.395
2018-01-02 16:43:00,24.4
2018-01-02 16:44:00,24.44
2018-01-02 16:45:00,24.425
2018-01-02 16:46:00,24.415
2018-01-02 16:47:00,24.44
2018-01-02 16:48:00,24.455
2018-01-02 16:49:00,24.45
2018-01-02 16:50:00,24.45
2018-01-02 16:51:00,24.415
2018-01-02 16:52:00,24.415
2018-01-02 16:53:00,24.42
2018-01-02 16:54:00,24.415
2018-01-02 16:55:00,24.415
2018-01-02 16:56:00,24.37
